id;dispatch_time;task;participant;compiler;verdict;points;execution_time;memory
129119929;2024-12-05 11:25:43;A. Пути;member171;Python 3.12.3;IG2;73;35;4.4
129119925;2024-12-05 11:25:41;A. Пути;member194;Python 3.12.3;WA3;14;35;4.3
129119890;2024-12-05 11:25:30;B. Тележка;member59;Python 3.12.3;TL2;16;1090.0;4.4
129119873;2024-12-05 11:25:21;A. Пути;member108;Python 3.12.3;WA5;16;35;4.4
129119858;2024-12-05 11:25:15;С. Название маршрута;member124;C++20 (GCC 14.1);WA14;90;2;2.0
129119857;2024-12-05 11:25:15;С. Название маршрута;member195;C# (.NET 8.0);CE;;0;0
129119853;2024-12-05 11:25:12;E. Электричка;member152;Python 3.12.3;WA1;0;0;0
129119827;2024-12-05 11:25:04;B. Тележка;member35;C# (.NET 8.0);CE;;0;0
129119808;2024-12-05 11:24:55;D. Ремонт путей;member82;C# (.NET 8.0);CE;;0;0
129119800;2024-12-05 11:24:52;С. Название маршрута;member161;C# (.NET 8.0);CE;;0;0
129119787;2024-12-05 11:24:43;B. Тележка;member10;C# (.NET 8.0);CE;;0;0
129119759;2024-12-05 11:24:32;С. Название маршрута;member65;Python 3.12.3;IG2;73;36;4.3
129119734;2024-12-05 11:24:24;E. Электричка;member152;Python 3.12.3;CE;;0;0
129119723;2024-12-05 11:24:17;D. Ремонт путей;member104;Python 3.12.3;WA1;0;0;0
129119717;2024-12-05 11:24:15;A. Пути;member171;Python 3.12.3;PE1;0;0;0
129119703;2024-12-05 11:24:08;С. Название маршрута;member96;Python 3.12.3;RE1;0;0;0
129119695;2024-12-05 11:24:07;B. Тележка;member103;Python 3.12.3;IG1;7;37;4.8
129119692;2024-12-05 11:24:06;B. Тележка;member112;Python 3.12.3;IG1;45;35;4.4
129119661;2024-12-05 11:23:54;A. Пути;member23;C# (.NET 8.0);CE;;0;0
129119660;2024-12-05 11:23:54;E. Электричка;member37;C# (.NET 8.0);CE;;0;0
129119650;2024-12-05 11:23:49;B. Тележка;member10;Python 3.12.3;WA1;0;0;0
129119646;2024-12-05 11:23:47;С. Название маршрута;member165;C# (.NET 8.0);CE;;0;0
129119644;2024-12-05 11:23:45;D. Ремонт путей;member185;C# (.NET 8.0);CE;;0;0
129119638;2024-12-05 11:23:43;A. Пути;member109;C# (.NET 8.0);CE;;0;0
129119637;2024-12-05 11:23:43;B. Тележка;member9;C# (.NET 8.0);CE;;0;0
129119607;2024-12-05 11:23:30;E. Электричка;member17;C# (.NET 8.0);CE;;0;0
129119599;2024-12-05 11:23:28;A. Пути;member61;C# (.NET 8.0);CE;;0;0
129119597;2024-12-05 11:23:27;A. Пути;member159;Python 3.12.3;CE;;0;0
129119594;2024-12-05 11:23:26;E. Электричка;member141;C# (.NET 8.0);CE;;0;0
129119593;2024-12-05 11:23:26;С. Название маршрута;member155;Python 3.12.3;WA1;8;36;4.4
129119579;2024-12-05 11:23:20;E. Электричка;member185;C# (.NET 8.0);CE;;0;0
129119566;2024-12-05 11:23:14;B. Тележка;member4;C# (.NET 8.0);CE;;0;0
129119564;2024-12-05 11:23:13;D. Ремонт путей;member141;C# (.NET 8.0);CE;;0;0
129119561;2024-12-05 11:23:12;A. Пути;member171;Python 3.12.3;IG1;0;0;0
129119559;2024-12-05 11:23:12;С. Название маршрута;member165;C# (.NET 8.0);CE;;0;0
129119554;2024-12-05 11:23:09;D. Ремонт путей;member13;C# (.NET 8.0);CE;;0;0
129119523;2024-12-05 11:22:53;D. Ремонт путей;member79;C# (.NET 8.0);CE;;0;0
129119513;2024-12-05 11:22:48;С. Название маршрута;member141;C# (.NET 8.0);CE;;0;0
129119483;2024-12-05 11:22:37;B. Тележка;member76;C# (.NET 8.0);CE;;0;0
129119480;2024-12-05 11:22:36;B. Тележка;member112;C# (.NET 8.0);CE;;0;0
129119465;2024-12-05 11:22:30;B. Тележка;member141;C# (.NET 8.0);CE;;0;0
129119458;2024-12-05 11:22:28;С. Название маршрута;member69;C# (.NET 8.0);CE;;0;0
129119446;2024-12-05 11:22:26;С. Название маршрута;member25;C# (.NET 8.0);CE;;0;0
129119444;2024-12-05 11:22:25;B. Тележка;member59;Python 3.12.3;TL2;16;1090.0;4.3
129119435;2024-12-05 11:22:21;A. Пути;member18;C# (.NET 8.0);CE;;0;0
129119432;2024-12-05 11:22:20;С. Название маршрута;member63;C# (.NET 8.0);CE;;0;0
129119423;2024-12-05 11:22:16;B. Тележка;member75;Python 3.12.3;RE1;0;0;0
129119418;2024-12-05 11:22:15;A. Пути;member141;C# (.NET 8.0);CE;;0;0
129119417;2024-12-05 11:22:15;A. Пути;member65;Python 3.12.3;IG5;16;35;4.4
129119406;2024-12-05 11:22:11;E. Электричка;member13;C# (.NET 8.0);CE;;0;0
129119389;2024-12-05 11:22:06;A. Пути;member35;C# (.NET 8.0);CE;;0;0
129119388;2024-12-05 11:22:05;E. Электричка;member152;Python 3.12.3;WA2;15;1090.0;4.3
129119380;2024-12-05 11:22:03;D. Ремонт путей;member159;Python 3.12.3;CE;;0;0
129119376;2024-12-05 11:22:02;A. Пути;member147;Python 3.12.3;IG2;73;35;4.4
129119375;2024-12-05 11:22:01;С. Название маршрута;member26;Java 21 (Temurin JDK);CE;;0;0
129119369;2024-12-05 11:22:00;B. Тележка;member154;Python 3.12.3;IG1;2;36;4.4
129119367;2024-12-05 11:22:00;E. Электричка;member16;C# (.NET 8.0);CE;;0;0
129119352;2024-12-05 11:21:55;B. Тележка;member10;Python 3.12.3;CE;;0;0
129119335;2024-12-05 11:21:48;B. Тележка;member104;Python 3.12.3;IG1;2;36;4.4
129119314;2024-12-05 11:21:41;B. Тележка;member154;C# (.NET 8.0);CE;;0;0
129119300;2024-12-05 11:21:37;A. Пути;member171;Python 3.12.3;IG2;73;35;4.4
129119291;2024-12-05 11:21:33;B. Тележка;member10;Python 3.12.3;CE;;0;0
129119285;2024-12-05 11:21:32;С. Название маршрута;member22;C# (.NET 8.0);CE;;0;0
129119283;2024-12-05 11:21:31;D. Ремонт путей;member64;C# (.NET 8.0);CE;;0;0
129119215;2024-12-05 11:21:09;B. Тележка;member138;C# (.NET 8.0);WA2;1;39;4.0
129119210;2024-12-05 11:21:07;D. Ремонт путей;member37;C# (.NET 8.0);CE;;0;0
129119183;2024-12-05 11:20:54;E. Электричка;member25;C# (.NET 8.0);CE;;0;0
129119182;2024-12-05 11:20:54;A. Пути;member147;Python 3.12.3;IG2;73;35;4.4
129119142;2024-12-05 11:20:39;С. Название маршрута;member69;C# (.NET 8.0);CE;;0;0
129119137;2024-12-05 11:20:37;С. Название маршрута;member159;Python 3.12.3;CE;;0;0
129119132;2024-12-05 11:20:34;B. Тележка;member65;Python 3.12.3;IG1;31;35;4.4
129119124;2024-12-05 11:20:30;С. Название маршрута;member13;C# (.NET 8.0);CE;;0;0
129119100;2024-12-05 11:20:21;E. Электричка;member36;C# (.NET 8.0);CE;;0;0
129119080;2024-12-05 11:20:13;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129119074;2024-12-05 11:20:10;B. Тележка;member113;Python 3.12.3;CE;;0;0
129119069;2024-12-05 11:20:08;С. Название маршрута;member104;Python 3.12.3;CE;;0;0
129119065;2024-12-05 11:20:05;B. Тележка;member107;Python 3.12.3;CE;;0;0
129119060;2024-12-05 11:20:04;E. Электричка;member26;C# (.NET 8.0);CE;;0;0
129119048;2024-12-05 11:19:59;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129119043;2024-12-05 11:19:58;D. Ремонт путей;member17;C# (.NET 8.0);CE;;0;0
129119036;2024-12-05 11:19:55;B. Тележка;member82;C# (.NET 8.0);CE;;0;0
129119025;2024-12-05 11:19:50;E. Электричка;member8;C# (.NET 8.0);CE;;0;0
129119024;2024-12-05 11:19:49;B. Тележка;member4;C# (.NET 8.0);CE;;0;0
129119011;2024-12-05 11:19:44;D. Ремонт путей;member26;C# (.NET 8.0);CE;;0;0
129119005;2024-12-05 11:19:42;B. Тележка;member1;Python 3.12.3;CE;;0;0
129118999;2024-12-05 11:19:41;A. Пути;member91;Python 3.12.3;RE1;0;0;0
129118990;2024-12-05 11:19:36;E. Электричка;member20;C# (.NET 8.0);CE;;0;0
129118989;2024-12-05 11:19:35;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129118979;2024-12-05 11:19:33;A. Пути;member9;C# (.NET 8.0);CE;;0;0
129118968;2024-12-05 11:19:28;A. Пути;member91;Python 3.12.3;RE1;0;0;0
129118962;2024-12-05 11:19:27;С. Название маршрута;member26;Java 21 (Temurin JDK);CE;;0;0
129118942;2024-12-05 11:19:19;A. Пути;member194;Python 3.12.3;WA3;12;46;4.6
129118922;2024-12-05 11:19:12;D. Ремонт путей;member103;Python 3.12.3;IG;100;35;4.4
129118904;2024-12-05 11:19:02;A. Пути;member147;Python 3.12.3;PE1;0;0;0
129118900;2024-12-05 11:19:00;A. Пути;member91;C# (.NET 8.0);CE;;0;0
129118899;2024-12-05 11:19:00;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129118890;2024-12-05 11:18:56;B. Тележка;member13;C# (.NET 8.0);CE;;0;0
129118868;2024-12-05 11:18:48;С. Название маршрута;member73;C# (.NET 8.0);CE;;0;0
129118862;2024-12-05 11:18:44;E. Электричка;member25;C# (.NET 8.0);CE;;0;0
129118845;2024-12-05 11:18:39;С. Название маршрута;member185;C# (.NET 8.0);CE;;0;0
129118842;2024-12-05 11:18:37;D. Ремонт путей;member124;C++20 (GCC 14.1);WA1;0;0;0
129118838;2024-12-05 11:18:33;B. Тележка;member104;Python 3.12.3;IG;;0;0
129118833;2024-12-05 11:18:31;A. Пути;member151;Python 3.12.3;IG2;26;36;4.3
129118823;2024-12-05 11:18:28;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129118809;2024-12-05 11:18:22;С. Название маршрута;member160;C# (.NET 8.0);CE;;0;0
129118803;2024-12-05 11:18:21;A. Пути;member85;C# (.NET 8.0);CE;;0;0
129118790;2024-12-05 11:18:17;B. Тележка;member26;Java 21 (Temurin JDK);CE;;0;0
129118771;2024-12-05 11:18:10;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129118768;2024-12-05 11:18:07;E. Электричка;member25;C# (.NET 8.0);CE;;0;0
129118759;2024-12-05 11:18:05;A. Пути;member82;C# (.NET 8.0);CE;;0;0
129118748;2024-12-05 11:18:02;B. Тележка;member149;C# (.NET 8.0);OK;100;43;4.6
129118743;2024-12-05 11:18:01;A. Пути;member171;Python 3.12.3;IG5;16;35;4.4
129118733;2024-12-05 11:17:57;B. Тележка;member109;C++20 (GCC 14.1);WA1;0;0;0
129118730;2024-12-05 11:17:56;A. Пути;member26;C# (.NET 8.0);CE;;0;0
129118717;2024-12-05 11:17:50;A. Пути;member147;Python 3.12.3;PE1;0;0;0
129118690;2024-12-05 11:17:41;B. Тележка;member10;Python 3.12.3;WA1;0;0;0
129118685;2024-12-05 11:17:37;A. Пути;member111;Python 3.12.3;CE;;0;0
129118681;2024-12-05 11:17:36;С. Название маршрута;member167;C# (.NET 8.0);CE;;0;0
129118678;2024-12-05 11:17:35;A. Пути;member9;C# (.NET 8.0);CE;;0;0
129118675;2024-12-05 11:17:34;С. Название маршрута;member83;C# (.NET 8.0);CE;;0;0
129118673;2024-12-05 11:17:33;D. Ремонт путей;member183;C# (.NET 8.0);CE;;0;0
129118665;2024-12-05 11:17:30;С. Название маршрута;member185;C# (.NET 8.0);CE;;0;0
129118659;2024-12-05 11:17:28;С. Название маршрута;member108;Python 3.12.3;OK;100;35;4.4
129118627;2024-12-05 11:17:16;С. Название маршрута;member103;Python 3.12.3;IG2;73;35;4.4
129118621;2024-12-05 11:17:15;С. Название маршрута;member104;Python 3.12.3;CE;;0;0
129118607;2024-12-05 11:17:09;A. Пути;member83;C# (.NET 8.0);CE;;0;0
129118594;2024-12-05 11:17:06;С. Название маршрута;member61;C# (.NET 8.0);CE;;0;0
129118585;2024-12-05 11:17:03;A. Пути;member99;C# (.NET 8.0);CE;;0;0
129118567;2024-12-05 11:16:57;A. Пути;member111;Python 3.12.3;WA2;73;36;4.3
129118563;2024-12-05 11:16:55;A. Пути;member91;C# (.NET 8.0);CE;;0;0
129118559;2024-12-05 11:16:54;D. Ремонт путей;member16;C# (.NET 8.0);CE;;0;0
129118556;2024-12-05 11:16:53;B. Тележка;member83;C# (.NET 8.0);CE;;0;0
129118555;2024-12-05 11:16:53;E. Электричка;member161;C# (.NET 8.0);CE;;0;0
129118550;2024-12-05 11:16:51;С. Название маршрута;member133;Python 3.12.3;WA2;5;36;4.4
129118542;2024-12-05 11:16:49;E. Электричка;member25;C# (.NET 8.0);CE;;0;0
129118516;2024-12-05 11:16:39;A. Пути;member99;C# (.NET 8.0);CE;;0;0
129118508;2024-12-05 11:16:36;A. Пути;member92;C++20 (GCC 14.1);OK;100;2;2.0
129118502;2024-12-05 11:16:34;E. Электричка;member147;Python 3.12.3;PE1;0;0;0
129118499;2024-12-05 11:16:33;B. Тележка;member14;C# (.NET 8.0);CE;;0;0
129118486;2024-12-05 11:16:29;D. Ремонт путей;member83;C# (.NET 8.0);CE;;0;0
129118482;2024-12-05 11:16:28;B. Тележка;member23;C# (.NET 8.0);CE;;0;0
129118472;2024-12-05 11:16:27;E. Электричка;member25;C# (.NET 8.0);CE;;0;0
129118470;2024-12-05 11:16:27;E. Электричка;member6;C# (.NET 8.0);CE;;0;0
129118452;2024-12-05 11:16:18;E. Электричка;member44;C# (.NET 8.0);CE;;0;0
129118444;2024-12-05 11:16:14;A. Пути;member184;C# (.NET 8.0);CE;;0;0
129118423;2024-12-05 11:16:06;E. Электричка;member83;C# (.NET 8.0);CE;;0;0
129118399;2024-12-05 11:15:57;С. Название маршрута;member104;Python 3.12.3;WA1;0;0;0
129118392;2024-12-05 11:15:55;B. Тележка;member4;C# (.NET 8.0);CE;;0;0
129118377;2024-12-05 11:15:50;E. Электричка;member96;Python 3.12.3;PE1;0;0;0
129118373;2024-12-05 11:15:49;A. Пути;member76;C# (.NET 8.0);CE;;0;0
129118359;2024-12-05 11:15:45;A. Пути;member171;Python 3.12.3;IG5;16;36;4.3
129118332;2024-12-05 11:15:34;B. Тележка;member170;Python 3.12.3;WA1;0;0;0
129118330;2024-12-05 11:15:34;С. Название маршрута;member65;Python 3.12.3;IG1;0;0;0
129118317;2024-12-05 11:15:27;D. Ремонт путей;member6;C# (.NET 8.0);CE;;0;0
129118284;2024-12-05 11:15:16;E. Электричка;member78;C# (.NET 8.0);CE;;0;0
129118275;2024-12-05 11:15:13;A. Пути;member94;C# (.NET 8.0);CE;;0;0
129118244;2024-12-05 11:14:58;С. Название маршрута;member174;C# (.NET 8.0);CE;;0;0
129118241;2024-12-05 11:14:57;E. Электричка;member48;C# (.NET 8.0);CE;;0;0
129118227;2024-12-05 11:14:53;С. Название маршрута;member103;Python 3.12.3;RE1;0;0;0
129118221;2024-12-05 11:14:52;B. Тележка;member165;C# (.NET 8.0);CE;;0;0
129118194;2024-12-05 11:14:41;D. Ремонт путей;member20;C# (.NET 8.0);CE;;0;0
129118169;2024-12-05 11:14:32;B. Тележка;member6;C# (.NET 8.0);CE;;0;0
129118161;2024-12-05 11:14:27;E. Электричка;member48;C# (.NET 8.0);CE;;0;0
129118142;2024-12-05 11:14:19;B. Тележка;member109;C++20 (GCC 14.1);WA1;45;2;2.1
129118140;2024-12-05 11:14:19;С. Название маршрута;member82;C# (.NET 8.0);CE;;0;0
129118100;2024-12-05 11:14:01;B. Тележка;member166;C# (.NET 8.0);CE;;0;0
129118061;2024-12-05 11:13:47;E. Электричка;member65;Python 3.12.3;IG1;42;37;4.4
129118042;2024-12-05 11:13:39;С. Название маршрута;member6;C# (.NET 8.0);CE;;0;0
129117994;2024-12-05 11:13:20;A. Пути;member162;C++20 (GCC 14.1);CE;;0;0
129117982;2024-12-05 11:13:14;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129117968;2024-12-05 11:13:09;A. Пути;member128;Python 3.12.3;CE;;0;0
129117916;2024-12-05 11:12:49;A. Пути;member11;Python 3.12.3;PE1;0;0;0
129117912;2024-12-05 11:12:47;С. Название маршрута;member6;C# (.NET 8.0);CE;;0;0
129117911;2024-12-05 11:12:46;B. Тележка;member10;Python 3.12.3;CE;;0;0
129117902;2024-12-05 11:12:42;A. Пути;member171;Python 3.12.3;IG2;32;35;4.4
129117895;2024-12-05 11:12:40;С. Название маршрута;member103;Python 3.12.3;IG2;73;35;4.4
129117862;2024-12-05 11:12:30;A. Пути;member128;Python 3.12.3;CE;;0;0
129117858;2024-12-05 11:12:29;С. Название маршрута;member17;C# (.NET 8.0);CE;;0;0
129117849;2024-12-05 11:12:25;D. Ремонт путей;member11;Python 3.12.3;CE;;0;0
129117846;2024-12-05 11:12:25;С. Название маршрута;member176;C# (.NET 8.0);CE;;0;0
129117842;2024-12-05 11:12:23;A. Пути;member165;C# (.NET 8.0);CE;;0;0
129117826;2024-12-05 11:12:17;A. Пути;member128;Python 3.12.3;CE;;0;0
129117806;2024-12-05 11:12:11;D. Ремонт путей;member56;C# (.NET 8.0);CE;;0;0
129117787;2024-12-05 11:12:06;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129117785;2024-12-05 11:12:05;С. Название маршрута;member103;Python 3.12.3;CE;;0;0
129117770;2024-12-05 11:12:01;A. Пути;member128;Python 3.12.3;CE;;0;0
129117769;2024-12-05 11:12:01;B. Тележка;member94;C# (.NET 8.0);CE;;0;0
129117766;2024-12-05 11:12:00;С. Название маршрута;member82;C# (.NET 8.0);CE;;0;0
129117761;2024-12-05 11:11:59;D. Ремонт путей;member21;C# (.NET 8.0);CE;;0;0
129117719;2024-12-05 11:11:42;E. Электричка;member11;Python 3.12.3;CE;;0;0
129117706;2024-12-05 11:11:39;D. Ремонт путей;member161;C# (.NET 8.0);CE;;0;0
129117696;2024-12-05 11:11:37;A. Пути;member128;Python 3.12.3;CE;;0;0
129117694;2024-12-05 11:11:36;A. Пути;member153;Python 3.12.3;PE1;0;0;0
129117693;2024-12-05 11:11:36;A. Пути;member154;Python 3.12.3;IG1;0;0;0
129117674;2024-12-05 11:11:33;С. Название маршрута;member16;C# (.NET 8.0);CE;;0;0
129117662;2024-12-05 11:11:28;С. Название маршрута;member183;C# (.NET 8.0);CE;;0;0
129117633;2024-12-05 11:11:20;B. Тележка;member149;C# (.NET 8.0);WA30;82;42;4.6
129117617;2024-12-05 11:11:15;A. Пути;member171;Python 3.12.3;IG2;26;35;4.4
129117600;2024-12-05 11:11:09;A. Пути;member106;Python 3.12.3;CE;;0;0
129117599;2024-12-05 11:11:09;С. Название маршрута;member37;C# (.NET 8.0);CE;;0;0
129117575;2024-12-05 11:11:00;A. Пути;member34;C# (.NET 8.0);CE;;0;0
129117572;2024-12-05 11:10:59;B. Тележка;member152;Python 3.12.3;IG3;33;36;4.4
129117570;2024-12-05 11:10:59;A. Пути;member13;C# (.NET 8.0);CE;;0;0
129117563;2024-12-05 11:10:57;B. Тележка;member184;C# (.NET 8.0);CE;;0;0
129117556;2024-12-05 11:10:55;E. Электричка;member167;C# (.NET 8.0);CE;;0;0
129117553;2024-12-05 11:10:54;E. Электричка;member160;C# (.NET 8.0);CE;;0;0
129117547;2024-12-05 11:10:52;С. Название маршрута;member94;C# (.NET 8.0);CE;;0;0
129117484;2024-12-05 11:10:29;С. Название маршрута;member65;Python 3.12.3;IG1;0;0;0
129117476;2024-12-05 11:10:27;D. Ремонт путей;member156;Python 3.12.3;IG;100;51;4.6
129117456;2024-12-05 11:10:22;С. Название маршрута;member94;C# (.NET 8.0);CE;;0;0
129117438;2024-12-05 11:10:16;B. Тележка;member149;C# (.NET 8.0);CE;;0;0
129117429;2024-12-05 11:10:11;С. Название маршрута;member11;Python 3.12.3;CE;;0;0
129117427;2024-12-05 11:10:11;D. Ремонт путей;member36;C# (.NET 8.0);CE;;0;0
129117423;2024-12-05 11:10:09;E. Электричка;member74;C# (.NET 8.0);CE;;0;0
129117396;2024-12-05 11:09:58;A. Пути;member154;Python 3.12.3;IG2;26;47;4.6
129117388;2024-12-05 11:09:56;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129117379;2024-12-05 11:09:54;E. Электричка;member171;Python 3.12.3;CE;;0;0
129117372;2024-12-05 11:09:52;С. Название маршрута;member20;C# (.NET 8.0);CE;;0;0
129117363;2024-12-05 11:09:49;A. Пути;member153;Python 3.12.3;PE1;0;0;0
129117361;2024-12-05 11:09:48;B. Тележка;member103;Python 3.12.3;IG1;7;36;4.4
129117339;2024-12-05 11:09:43;D. Ремонт путей;member65;Python 3.12.3;IG;100;35;4.4
129117331;2024-12-05 11:09:40;B. Тележка;member94;C# (.NET 8.0);CE;;0;0
129117309;2024-12-05 11:09:31;D. Ремонт путей;member65;C# (.NET 8.0);CE;;0;0
129117290;2024-12-05 11:09:25;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129117261;2024-12-05 11:09:17;D. Ремонт путей;member71;Python 3.12.3;CE;;0;0
129117245;2024-12-05 11:09:09;С. Название маршрута;member134;C++20 (GCC 14.1);OK;100;2;2.0
129117233;2024-12-05 11:09:04;B. Тележка;member152;Python 3.12.3;IG3;33;35;4.4
129117215;2024-12-05 11:08:59;E. Электричка;member86;C# (.NET 8.0);CE;;0;0
129117209;2024-12-05 11:08:57;С. Название маршрута;member124;C++20 (GCC 14.1);WA2;65;2;2.0
129117207;2024-12-05 11:08:56;A. Пути;member130;Python 3.12.3;CE;;0;0
129117180;2024-12-05 11:08:48;A. Пути;member59;Python 3.12.3;WA1;55;962;4.4
129117178;2024-12-05 11:08:48;B. Тележка;member11;Python 3.12.3;WA1;0;0;0
129117174;2024-12-05 11:08:46;B. Тележка;member104;Python 3.12.3;WA1;0;0;0
129117169;2024-12-05 11:08:45;E. Электричка;member78;Python 3.12.3;RE1;0;0;0
129117137;2024-12-05 11:08:33;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129117115;2024-12-05 11:08:27;E. Электричка;member106;Python 3.12.3;PE1;0;0;0
129117114;2024-12-05 11:08:27;D. Ремонт путей;member71;Python 3.12.3;CE;;0;0
129117097;2024-12-05 11:08:23;С. Название маршрута;member56;C# (.NET 8.0);CE;;0;0
129117096;2024-12-05 11:08:23;С. Название маршрута;member65;C# (.NET 8.0);IG;;0;0
129117069;2024-12-05 11:08:14;D. Ремонт путей;member106;Python 3.12.3;RE1;0;0;0
129117039;2024-12-05 11:08:05;A. Пути;member94;C# (.NET 8.0);CE;;0;0
129117033;2024-12-05 11:08:03;D. Ремонт путей;member71;Python 3.12.3;CE;;0;0
129117027;2024-12-05 11:08:00;С. Название маршрута;member106;Python 3.12.3;WA1;0;0;0
129117020;2024-12-05 11:07:57;B. Тележка;member159;Python 3.12.3;WA1;0;0;0
129116994;2024-12-05 11:07:52;A. Пути;member162;C++20 (GCC 14.1);CE;;0;0
129116983;2024-12-05 11:07:48;B. Тележка;member106;Python 3.12.3;IG1;2;46;4.6
129116973;2024-12-05 11:07:45;E. Электричка;member171;Python 3.12.3;CE;;0;0
129116960;2024-12-05 11:07:43;С. Название маршрута;member103;Python 3.12.3;IG2;73;35;4.4
129116939;2024-12-05 11:07:38;С. Название маршрута;member65;C# (.NET 8.0);IG;;0;0
129116933;2024-12-05 11:07:36;B. Тележка;member86;C# (.NET 8.0);CE;;0;0
129116932;2024-12-05 11:07:36;E. Электричка;member50;C# (.NET 8.0);CE;;0;0
129116923;2024-12-05 11:07:32;B. Тележка;member20;C# (.NET 8.0);CE;;0;0
129116920;2024-12-05 11:07:31;A. Пути;member106;Python 3.12.3;CE;;0;0
129116884;2024-12-05 11:07:21;B. Тележка;member159;Python 3.12.3;WA1;0;0;0
129116879;2024-12-05 11:07:17;A. Пути;member153;Python 3.12.3;PE1;0;0;0
129116856;2024-12-05 11:07:07;E. Электричка;member78;Python 3.12.3;WA1;0;0;0
129116853;2024-12-05 11:07:06;С. Название маршрута;member86;C# (.NET 8.0);CE;;0;0
129116827;2024-12-05 11:06:56;B. Тележка;member148;Python 3.12.3;WA4;90;36;4.4
129116818;2024-12-05 11:06:55;B. Тележка;member22;C# (.NET 8.0);CE;;0;0
129116792;2024-12-05 11:06:40;A. Пути;member153;Python 3.12.3;PE1;0;0;0
129116787;2024-12-05 11:06:39;A. Пути;member59;Python 3.12.3;WA1;28;878;4.3
129116776;2024-12-05 11:06:37;A. Пути;member102;Python 3.12.3;IG2;26;35;4.4
129116763;2024-12-05 11:06:35;D. Ремонт путей;member78;Python 3.12.3;WA1;0;0;0
129116742;2024-12-05 11:06:30;A. Пути;member6;C# (.NET 8.0);CE;;0;0
129116735;2024-12-05 11:06:28;A. Пути;member92;C++20 (GCC 14.1);WA4;74;2;2.1
129116722;2024-12-05 11:06:24;B. Тележка;member113;Python 3.12.3;WA1;0;0;0
129116707;2024-12-05 11:06:18;B. Тележка;member183;C# (.NET 8.0);CE;;0;0
129116702;2024-12-05 11:06:17;A. Пути;member59;Python 3.12.3;CE;;0;0
129116698;2024-12-05 11:06:16;B. Тележка;member17;C# (.NET 8.0);CE;;0;0
129116696;2024-12-05 11:06:16;A. Пути;member128;Python 3.12.3;WA1;0;0;0
129116682;2024-12-05 11:06:12;A. Пути;member129;Python 3.12.3;IG2;26;35;4.4
129116680;2024-12-05 11:06:11;A. Пути;member139;Python 3.12.3;IG2;26;35;4.4
129116676;2024-12-05 11:06:09;B. Тележка;member185;C# (.NET 8.0);CE;;0;0
129116675;2024-12-05 11:06:09;A. Пути;member25;C# (.NET 8.0);CE;;0;0
129116671;2024-12-05 11:06:07;B. Тележка;member78;Python 3.12.3;WA1;0;0;0
129116662;2024-12-05 11:06:04;A. Пути;member131;Python 3.12.3;IG2;26;35;4.4
129116618;2024-12-05 11:05:51;D. Ремонт путей;member167;C# (.NET 8.0);CE;;0;0
129116613;2024-12-05 11:05:49;D. Ремонт путей;member160;C# (.NET 8.0);CE;;0;0
129116611;2024-12-05 11:05:49;A. Пути;member151;Python 3.12.3;IG2;26;35;4.4
129116608;2024-12-05 11:05:48;A. Пути;member139;Python 3.12.3;PE1;0;0;0
129116595;2024-12-05 11:05:45;A. Пути;member27;C# (.NET 8.0);CE;;0;0
129116585;2024-12-05 11:05:42;B. Тележка;member103;Python 3.12.3;IG2;47;35;4.4
129116566;2024-12-05 11:05:35;E. Электричка;member175;Python 3.12.3;WA1;0;0;0
129116555;2024-12-05 11:05:30;A. Пути;member6;C# (.NET 8.0);CE;;0;0
129116553;2024-12-05 11:05:29;A. Пути;member59;Python 3.12.3;CE;;0;0
129116551;2024-12-05 11:05:29;E. Электричка;member152;Python 3.12.3;WA2;15;1090.0;4.4
129116535;2024-12-05 11:05:24;B. Тележка;member149;C# (.NET 8.0);WA1;84;42;4.6
129116506;2024-12-05 11:05:14;A. Пути;member127;Python 3.12.3;IG2;26;35;4.4
129116501;2024-12-05 11:05:12;D. Ремонт путей;member86;C# (.NET 8.0);CE;;0;0
129116498;2024-12-05 11:05:11;D. Ремонт путей;member100;C# (.NET 8.0);CE;;0;0
129116497;2024-12-05 11:05:11;A. Пути;member17;C# (.NET 8.0);CE;;0;0
129116489;2024-12-05 11:05:09;A. Пути;member139;C# (.NET 8.0);CE;;0;0
129116488;2024-12-05 11:05:08;B. Тележка;member78;Python 3.12.3;WA1;0;0;0
129116478;2024-12-05 11:05:06;A. Пути;member59;Python 3.12.3;CE;;0;0
129116476;2024-12-05 11:05:05;A. Пути;member153;Python 3.12.3;PE1;0;0;0
129116454;2024-12-05 11:04:58;A. Пути;member154;Python 3.12.3;IG2;26;36;4.4
129116420;2024-12-05 11:04:46;B. Тележка;member103;Python 3.12.3;CE;;0;0
129116414;2024-12-05 11:04:43;B. Тележка;member155;Python 3.12.3;OK;100;36;4.4
